"13gc -- Kiinnioton, pidätyksen, vangitsemisen ja ulkomaalaisen säilöönoton kesto poliisilaitoksittain, 2004-2022"

"Vuosi","Pakkokeino","Viranomainen","Päärikos tai muu asia","Kesto alle 1 vrk","Kesto 1-1,9 vrk","Kesto 2-2,9 vrk","Kesto 3-3,9 vrk","Kesto 4-4,9 vrk","Kesto 5-5,9 vrk","Kesto 6-6,9 vrk","Kesto 1-1,9 viikkoa","Kesto 2-2,9 viikkoa","Kesto 3 viikkoa","Kesto 1-1,9 kk","Kesto 2-2,9 kk","Kesto 3 kk ja yli","Kesto ei tietoa","Kiinniotto vrk:t","Pidätys vrk:t","Vankeus vrk:t","Ulkomaalaisen säilössäpito vrk:t"
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1506 Liikennejuopumus moottorittomalla ajoneuvolla 23:9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1507 Kulkuneuvon kuljettaminen oikeudetta 23:10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","16 Muut rikoslakirikokset",47,54,13,4,0,0,0,0,0,0,0,0,0,0,77,146,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1601 Yksityisyyden, rauhan ja kunnian loukkaaminen 24;34a",2,7,2,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1602 Tuhotyö, liikennetuhotyö, törkeä tuhotyö 34:1-3;34a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1603 Tuhotyön, liikennetuhotyön, törkeän tuhotyön yritys 34:1-3;34a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1604 Rikokset rikoslain 41, 44 ja 34a lukua vastaan",6,2,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1607 Sotilasrikokset 45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1608 Työrikokset 47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1609 Ympäristörikokset 48, 34a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1610 Eräiden aineettomien oikeuksien loukkaaminen 49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1611 Virkarikokset ja julkisyhteisön työntekijän rikokset 40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","16121 Huumausainerikos 50:1",18,19,3,1,0,0,0,0,0,0,0,0,0,0,29,47,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","16122 Törkeä huumausainerikos 50:2",12,22,4,2,0,0,0,0,0,0,0,0,0,0,24,53,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","16123 Huumausainerikoksen valmistelu 50:3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","16124 Huumausainerikoksen edistäminen 50:4, 4a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","16125 Huumausaineen käyttörikos 50:2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1613 Rikoslain 11-14;18;23:11a;25;34:4-11;34a;38;48a;51  vastaan tehdyt rikokset",9,3,2,1,0,0,0,0,0,0,0,0,0,0,9,18,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1614 Alkoholirikos 50a:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1615 Törkeä alkoholirikos 50a:2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","1616 Lievä alkoholirikos 50a:3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","2 Muita lakeja ja asetuksia vastaan tehdyt rikokset",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","21 Alkoholirikkomus (1102/2017)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","22 Liikennerikkomus, tieliikenteen sosiaalilainsäädännön rikkominen, ajoneuvorikkomus TLL 103, 105a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","23 Kokoontumisrikkomus, järjestyksenvalvontarikkomus (530/1999), (1085/2015)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","24 Työturvallisuusrikkomus (738/2002)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","25 Järjestysrikkomus  (1102/2017)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","26 Rikokset muita lakeja ja asetuksia vastaan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","3 Viranomaisten tehtävät",0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","308 Tutkinta liiketoimintakiellon määräämiseksi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","309 Tutkinta rikoksentekijän luovutusmenettelyssä",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","310 Lähestymiskieltoasia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","312 Virka-apu",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","313 Päihtymyksen takia säilöönotetut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","314 Ulkomaalaisasiat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","315 Matkustuskiellon rikkominen",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2021","KI2 Pidättäminen","Länsi-Uudenmaan poliisilaitos","316 Muu asia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","Rikokset, rikkomukset ja viranomaisten tehtävät yhteensä",217,243,132,63,2,0,0,0,0,0,2,1,0,4,418,1209,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","RIKOKSET JA RIKKOMUKSET YHTEENSÄ",216,242,132,63,2,0,0,0,0,0,2,1,0,3,414,1207,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1 RIKOSLAKIRIKOKSET",215,242,132,63,2,0,0,0,0,0,2,1,0,3,414,1206,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","11 Omaisuusrikokset",86,98,55,33,2,0,0,0,0,0,0,0,0,0,166,458,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","11011 Varkaus 28:1",43,22,5,2,0,0,0,0,0,0,0,0,0,0,40,82,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","11012 Törkeä varkaus 28:2",7,10,13,4,1,0,0,0,0,0,0,0,0,0,21,71,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","11013 Näpistys 28:3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1102 Kätkemisrikos, tuottamuksellinen kätkemisrikos,kätkemisrikkomus, rahanpesu 32:1,4,5,6,9,10",2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,15,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1103 Törkeä kätkemisrikos, törkeä rahanpesu 32:2,7,8",0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1104 Ammattimainen kätkemisrikos 32:3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1105 Luvaton käyttö, lievä luvaton käyttö 28:7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1106 Törkeä luvaton käyttö 28:8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1107 Moottorikulkuneuvon käyttövarkaus,  lievä moottorikulkuneuvon käyttövarkaus 28:9a,9c",4,10,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1108 Törkeä moottorikulkuneuvon käyttövarkaus 28:9b",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","11091 Ryöstö 31:1",10,9,3,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","11092 Törkeä ryöstö, törkeän ryöstön valmistelu 31:2, 2a",8,12,12,14,1,0,0,0,0,0,0,0,0,0,27,102,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1110 Kiristys, törkeä kiristys 31:3,4",0,1,3,2,0,0,0,0,0,0,0,0,0,0,2,17,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","11111 Vahingonteko, lievä vahingonteko 35:1,3",4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","11112 Törkeä vahingonteko 35:2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1112 Kavallus, lievä kavallus 28:4,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1113 Törkeä kavallus 28:5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1114 Datavahingonteko, lievä datavahingonteko 35:3a, 35:3c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1115 Törkeä datavahingonteko 35:3b,34a:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1116 Petos, lievä petos 36:1,3",0,5,5,2,0,0,0,0,0,0,0,0,0,0,6,25,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1117 Törkeä petos 36:2",8,22,4,7,0,0,0,0,0,0,0,0,0,0,29,69,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1118 Maksuvälinepetos, lievä maksuvälinepetos, maksuvälinepetoksen valmistelu 37:8,10,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1119 Törkeä maksuvälinepetos 37:9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1120 Maksuvälinerikos, lievä maksuvälinerikos 37:12, 14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1121 Törkeä maksuvälinerikos 37:13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1122 Veropetos,lievä veropetos 29:1,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1123 Törkeä veropetos 29:2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1124 Verorikkomus 29:4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1125 Kirjanpitorikos, törkeä kirjanpitorikos, tuottamuksellinen kirjanpitorikos 30:9,9a,10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1126 Muut elinkeinorikokset 30:1-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1127 Väärennys, lievä väärennys, väärennysaineiston hallussapito 33:1,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1128 Törkeä väärennys 33:2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1130 Velallisen epärehellisyys, velallisen epärehellisyys, velallisen petos, törkeä velallisen petos 39:1-3",0,1,4,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1131 Velallisen vilpillisyys, velallisrikkomus, velkojan suosinta 39:4,5,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1132 Salakuljetus,lievä salakulj. 46:4-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1133 Muut omaisuusrikokset 28:10-12a;29:4a,4b,4c,5-8;33:5;36:4-7;37:1-7;46:1-3,6,6a, 7-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","12 Henkeen ja terveyteen kohdistuneet rikokset",44,59,45,19,0,0,0,0,0,0,0,0,0,3,101,292,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","12011 Tappo 21:1§1,34a:1§1/8",2,1,3,2,0,0,0,0,0,0,0,0,0,0,4,15,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","12012 Murha 21:2§1,34a:1§2",0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,21,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","12013 Surma 21:3§1,34a:1§1/7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","12012 Tapon, murhan tai surman yritys yhteensä 21:1-3,34a:1",8,13,26,9,0,0,0,0,0,0,0,0,0,0,31,120,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1203 Lapsensurma 21:4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","12041 Pahoinpitely 21:5",22,20,3,0,0,0,0,0,0,0,0,0,0,0,28,56,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","12042 Törkeä pahoinpitely 21:6,34a:1§1/6",12,25,10,4,0,0,0,0,0,0,0,0,0,3,33,79,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","12043 Lievä pahoinpitely 21:7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1205 Törkeän henkeen tai terveyteen kohdistuvan rikoksen valmistelu 21:6a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1206 Kuolemantuottamus, törkeä kuolemantuottamus 21:8-9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1207 Vammantuottamus, törkeä vammantuottamus 21:10-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1208 Muut henkeen ja terveyteen kohdistuneet rikokset 21:12-15; 22:1-6;34a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","13 Seksuaalirikokset",12,15,5,3,0,0,0,0,0,0,0,0,0,0,25,49,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1301 Lapsen seksuaalinen hyväksikäyttö, törkeä lapsen seksuaalinen hyväksikäyttö, törkeä lapsenraiskaus 20:6-7, 7b",5,2,5,3,0,0,0,0,0,0,0,0,0,0,11,26,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1302 Raiskaus, törkeä raiskaus, raiskaus (3 mom) 20:1-2",7,12,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1303 Muut seksuaalirikokset 20:4-5,5a, 8-9",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","14 Rikokset oikeudenkäyttöä, viranomaisia ja yleistä järjestystä vastaan",5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1401 Virkamiehen (väkivaltainen) vastustaminen 16:1-2",3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1402 Haitanteko virkamiehelle 16:2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1403 Perätön lausuma tuomioistuimessa 15:1, 3-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1404 Perätön lausuma viranomaismenettelyssä 15:2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1405 Väärän henkilötiedon antaminen 16:5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1406 Muut rikokset oikeudenkäyttöä, viranomaisia ja yleistä järjestystä vastaan 15:5-11,16:4,6-17,17:1-22,34a",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","15 Liikennerikokset",12,5,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1501 Liikenneturvallisuuden vaarantaminen, liikennepako tieliikenteessä 23:1,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1502 Törkeä liikenneturvallisuuden vaarantaminen 23:2",1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","15031 Rattijuopumus 23:3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","15032 Törkeä rattijuopumus 23:4",10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1504 Vesi-, ilma- tai junaliikennejuopumus 23:5-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1505 Kulkuneuvon luovuttaminen juopuneelle 23:8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1506 Liikennejuopumus moottorittomalla ajoneuvolla 23:9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1507 Kulkuneuvon kuljettaminen oikeudetta 23:10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","16 Muut rikoslakirikokset",56,64,26,8,0,0,0,0,0,0,2,1,0,0,106,384,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1601 Yksityisyyden, rauhan ja kunnian loukkaaminen 24;34a",7,4,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1602 Tuhotyö, liikennetuhotyö, törkeä tuhotyö 34:1-3;34a",0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1603 Tuhotyön, liikennetuhotyön, törkeän tuhotyön yritys 34:1-3;34a",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1604 Rikokset rikoslain 41, 44 ja 34a lukua vastaan",9,7,3,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1607 Sotilasrikokset 45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1608 Työrikokset 47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1609 Ympäristörikokset 48, 34a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1610 Eräiden aineettomien oikeuksien loukkaaminen 49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1611 Virkarikokset ja julkisyhteisön työntekijän rikokset 40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","16121 Huumausainerikos 50:1",19,20,0,1,0,0,0,0,0,0,0,0,0,0,25,40,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","16122 Törkeä huumausainerikos 50:2",5,20,18,5,0,0,0,0,0,0,2,1,0,0,37,267,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","16123 Huumausainerikoksen valmistelu 50:3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","16124 Huumausainerikoksen edistäminen 50:4, 4a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","16125 Huumausaineen käyttörikos 50:2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1613 Rikoslain 11-14;18;23:11a;25;34:4-11;34a;38;48a;51  vastaan tehdyt rikokset",16,9,3,2,0,0,0,0,0,0,0,0,0,0,19,35,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1614 Alkoholirikos 50a:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1615 Törkeä alkoholirikos 50a:2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","1616 Lievä alkoholirikos 50a:3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","2 Muita lakeja ja asetuksia vastaan tehdyt rikokset",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","21 Alkoholirikkomus (1102/2017)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","22 Liikennerikkomus, tieliikenteen sosiaalilainsäädännön rikkominen, ajoneuvorikkomus TLL 103, 105a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","23 Kokoontumisrikkomus, järjestyksenvalvontarikkomus (530/1999), (1085/2015)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","24 Työturvallisuusrikkomus (738/2002)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","25 Järjestysrikkomus  (1102/2017)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","26 Rikokset muita lakeja ja asetuksia vastaan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","KI2 Pidättäminen","Itä-Uudenmaan poliisilaitos","3 Viranomaisten tehtävät",1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0
